,CMC 5-Long-Decile 1 Lookback 1-All,CMC 5-Long-Decile 1 Lookback 1-Positive,CMC 5-Long-Decile 1 Lookback 1-Negative,CMC 5-Short-Decile 10 Lookback 10-All,CMC 5-Short-Decile 10 Lookback 10-Positive,CMC 5-Short-Decile 10 Lookback 10-Negative,BM,CMC 5-Long-Decile 1 Lookback 1-All,CMC 5-Long-Decile 1 Lookback 1-Positive,CMC 5-Long-Decile 1 Lookback 1-Negative,CMC 5-Short-Decile 10 Lookback 10-All,CMC 5-Short-Decile 10 Lookback 10-Positive,CMC 5-Short-Decile 10 Lookback 10-Negative,Equal Weight
7/9/2015,0.022906261,0.022906819,0.022873551,-0.008431405,-0.007195755,-0.005999453,0.076363636,1.208686321,1.187044641,1.188670183,0.962611063,0.964987567,0.919314147,1.085490833
7/10/2015,0.026841215,0.026904581,0.026876793,0.002960593,-0.001751826,0.006085564,0.073289575,1.241128931,1.21898158,1.220617825,0.965460962,0.963297077,0.924908692,1.165045995
7/13/2015,0.035467953,0.04142589,0.041434053,0.015822616,0.008967277,0.018364945,0.058503571,1.285149233,1.269478977,1.271192969,0.98073708,0.971935228,0.941894589,1.233205347
7/14/2015,0.066535277,0.08845098,0.07681738,0.014794367,0.02145923,0.016611443,-0.006828671,1.370656993,1.381765636,1.368842682,0.995246464,0.99279221,0.957540818,1.224784193
7/15/2015,0.006112362,0.016602983,0.023099817,-0.020002867,-0.012376094,-0.017855493,-0.058038462,1.379034945,1.404707068,1.400462698,0.975338682,0.98050532,0.940443454,1.153699603
7/16/2015,0.017748555,0.017721433,0.022125049,0.007569743,0.006421886,0.008322276,0.01941958,1.403510823,1.42960049,1.431448004,0.982721745,0.986802014,0.948270084,1.176103965
7/17/2015,0.010148409,0.010813828,0.014884035,0.009081305,0.014291198,0.013043361,0.053013889,1.417754224,1.445059944,1.452753726,0.991646141,1.000904597,0.960638713,1.23845381
7/20/2015,-0.008907111,-0.00654625,0.000494639,0.002915005,0.004446068,0.00279115,0.009354167,1.40512613,1.43560022,1.453472314,0.994536794,1.005354687,0.96332,1.250038513
7/21/2015,0.005016893,0.004647935,-0.014692779,0.008391991,0.011689768,0.009624208,0.008166667,1.412175498,1.442272797,1.432116767,1.002882938,1.01710705,0.972591192,1.260247161
7/22/2015,-0.008340883,-0.011690254,-0.003777294,0.006162998,0.00787829,0.005085756,0.004641115,1.400396707,1.425412261,1.426707241,1.009063704,1.025120114,0.977537554,1.266096113
7/23/2015,0.00269274,-0.003833176,-2.83E-05,0.002368487,0.005662068,0.007202934,0.028367133,1.404167611,1.419948405,1.426666802,1.011453658,1.030924414,0.984578692,1.30201163
7/24/2015,-0.007465646,-0.007866711,-0.00422199,0.005707467,0.005652194,0.004332767,-0.01708042,1.393684593,1.408778081,1.420643429,1.017226496,1.036751398,0.988844642,1.279772725
7/27/2015,-0.008182433,-0.008674399,-0.008810603,0.004787763,0.004815315,0.004032243,-0.088839161,1.382280862,1.396557778,1.408126704,1.022096736,1.041743683,0.992831904,1.16607879
7/28/2015,0.004178251,-0.005897587,0.004429176,0.003688545,0.004797988,0.002788441,-0.008571429,1.388056379,1.388321457,1.414363545,1.025866785,1.046741957,0.995600357,1.156083829
7/29/2015,0.000512626,0.013353587,0.007426511,0.016615905,0.015193648,0.018157233,0.046246528,1.388767932,1.406860529,1.424867331,1.042912491,1.062645786,1.013677705,1.209548692
7/30/2015,-0.00832323,-0.007937559,-0.004439709,-0.002223687,-0.001183853,-0.003907694,-0.033407666,1.377208897,1.39569349,1.418541335,1.04059338,1.061387769,1.009716563,1.169140493
7/31/2015,0.022910921,0.019635131,0.023328462,0.00371684,0.006532674,0.004498346,0.002783217,1.408762022,1.423098115,1.451633722,1.044461099,1.068321469,1.014258617,1.172394465
8/3/2015,0.02819009,0.019439229,0.011239766,0.009994424,0.011179541,0.007522545,0.002722807,1.44847515,1.450762045,1.467949746,1.054899886,1.080264813,1.021888423,1.175586669
8/4/2015,-0.00240419,0.006341354,-3.18E-05,0.009314412,0.006166117,0.00934332,0.043007018,1.44499274,1.45996184,1.467903071,1.064725658,1.086925852,1.031436254,1.226145145
8/5/2015,-0.004071443,-0.00476295,-0.003876464,0.000936192,0.000655411,-0.000169979,-0.022828671,1.439109535,1.453008115,1.462212798,1.065722446,1.087638236,1.031260931,1.198153881
8/6/2015,0.001273987,-0.004347275,0.000528611,-0.000267103,0.001200474,-3.19E-05,-0.010213287,1.440942942,1.446691489,1.46298574,1.065437788,1.088943917,1.031228021,1.185916792
8/7/2015,0.000177416,0.006814201,0.004230838,0.000209838,-0.000326035,0.001728164,0.026070175,1.441198588,1.456549536,1.469175395,1.065661357,1.088588883,1.033010152,1.21683385
8/10/2015,0.003667512,0.00561979,0.00080217,-2.38E-06,-0.003385595,0.001721283,0.051196491,1.446484201,1.464735038,1.470353924,1.065658818,1.084903362,1.034788255,1.279131474
8/11/2015,-0.002207568,-0.006669976,-0.006719104,0.001292352,-0.000457081,0.006357418,-0.000664336,1.443290989,1.454965291,1.460474463,1.067036024,1.084407473,1.041366836,1.278281701
8/12/2015,-0.00908857,-0.001172886,-0.001668869,0.004214906,0.003121271,0.007744072,-0.012126761,1.430173538,1.453258783,1.458037122,1.071533481,1.087792203,1.049431256,1.262780285
8/13/2015,0.004314471,-0.002335965,0.00257998,-0.00087931,-0.003045032,0.002654529,0.021183099,1.43634398,1.449864021,1.461798829,1.070591271,1.084479841,1.052217002,1.289529885
8/14/2015,0.004645447,0.00509555,0.002038035,0.004296719,0.001852617,0.001568179,0.000133333,1.44301644,1.457251875,1.464778026,1.075191301,1.086488967,1.053867066,1.289701822
8/17/2015,-0.003490821,-0.002089518,0.007544626,0.002479639,0.00458682,0.003748842,0.010559859,1.437979128,1.454206921,1.475829228,1.077857387,1.091472496,1.057817847,1.303320891
8/18/2015,0.017143408,-0.002427777,0.004559153,-0.000895419,-0.001572658,-0.002699137,-0.072940141,1.462630991,1.450676431,1.48255776,1.076892253,1.089755983,1.054962652,1.208256482
8/19/2015,0.00518803,0.006646252,0.007484716,0.001215333,0.000747926,0.006720013,0.020606272,1.470219164,1.460317992,1.493654283,1.078201036,1.09057104,1.062052015,1.233154143
8/20/2015,-0.002407358,-0.009337585,-0.00960185,0.007904539,0.004242597,0.006211947,-0.03466899,1.46667982,1.446682149,1.479312439,1.086723718,1.095197893,1.068649426,1.190401935
8/21/2015,-0.006066382,-0.00245224,-0.008139473,-0.001801289,0.002484291,-0.007580552,-0.054864111,1.45778238,1.443134537,1.467271615,1.084766214,1.097918684,1.060548473,1.125091591
8/24/2015,-0.007850915,-0.006290975,-0.00791347,0.00566937,0.007511383,0.004856762,-0.091288194,1.446337455,1.434055814,1.455660406,1.090916155,1.106165571,1.065699305,1.022384011
8/25/2015,0.003558873,0.002936488,0.002111031,0.008099124,0.009902184,0.004783585,-0.082774306,1.451484786,1.438266902,1.45873335,1.099751621,1.117119026,1.070797168,0.937756884
8/26/2015,0.027127225,0.026685795,0.021730745,0.013206118,0.01074877,-0.00126297,-0.023489583,1.49085954,1.476648197,1.490432712,1.11427507,1.129126682,1.069444783,0.915729366
8/27/2015,0.009763867,0.005937504,0.008740904,0.00487293,0.00816143,0.00486871,0.05812892,1.505416095,1.485415802,1.503460441,1.119704855,1.13834197,1.0746516,0.968959725
8/28/2015,-0.003774343,-0.005947059,-0.001697611,-0.00296718,-0.005094816,-0.002923256,0.058777003,1.499734138,1.476581946,1.50090815,1.116382489,1.132542327,1.071510118,1.025912274
8/31/2015,-0.005246305,0.003825716,-0.005788353,0.013923289,0.015797828,0.011890274,0.002565972,1.491866075,1.48223093,1.492220364,1.131926205,1.150434036,1.084250667,1.028544736
9/1/2015,-0.000134756,0.00137699,0.004528085,-0.005061259,-0.004236123,-0.000851996,-0.008694444,1.491665037,1.484271947,1.498977265,1.126197233,1.145560656,1.08332689,1.019602111
9/2/2015,0.022405422,0.012997769,0.017499093,0.009853127,0.006242751,0.01310473,-0.000875,1.525086422,1.503564171,1.525208007,1.137293798,1.152712106,1.097523596,1.018709959
9/7/2015,-0.017908596,-0.010986848,-0.014181149,-0.00659219,-0.005188112,-0.00836739,-0.026536332,1.497774265,1.48704474,1.503578805,1.129796541,1.146731706,1.088340188,0.991677134
9/8/2015,0.006722267,0.000572359,0.005554219,0.006720783,0.007844601,0.00700226,0.031190311,1.507842704,1.487895863,1.511930011,1.137389658,1.155727359,1.095961029,1.022607852
9/9/2015,-0.000391812,-0.000819198,-0.000987749,-0.001813047,-0.00109299,-0.000726349,0.026937931,1.507251913,1.486676982,1.510436604,1.135327517,1.154464161,1.095164979,1.050154792
9/10/2015,2.93E-05,-0.002377563,4.59E-05,-0.006500441,-0.006447118,-0.008441735,-0.020903448,1.507296075,1.483142314,1.510506005,1.127947388,1.147021194,1.085919886,1.028202936
9/11/2015,-0.003077884,-0.005032583,-0.002729661,-0.002799895,-0.001501292,-0.001397706,-0.002017241,1.502656793,1.475678277,1.506382836,1.124789254,1.14529918,1.08440209,1.026128802
9/14/2015,-0.000204674,-0.005619489,-0.002661323,-0.005647453,-0.002962019,-0.007988752,-0.045177083,1.502349238,1.467385719,1.502373865,1.118437059,1.141906782,1.07573907,0.979771296
9/15/2015,0.000801793,-0.000880731,0.00655418,-0.004015983,-0.002441102,-0.00345793,-0.055940972,1.503553811,1.466093347,1.512220694,1.113945435,1.139119271,1.07201924,0.924961937
9/16/2015,0.006506746,0.008519834,-0.000833912,0.010232578,0.005839723,0.009411767,0.072197917,1.513337054,1.478584219,1.510959635,1.125343968,1.145771412,1.082108835,0.991742262
9/17/2015,-0.00074238,0.000361581,-0.003882079,-0.00921227,-0.00529774,-0.008158785,-0.026097902,1.512213583,1.479118847,1.50509397,1.114976996,1.139701413,1.073280142,0.965859869
9/18/2015,0.006416434,0.005171622,0.001467288,0.001613221,-0.000901522,0.002197196,0.007121951,1.521916601,1.48676829,1.507302376,1.1167757,1.138673948,1.075638349,0.972738676
9/21/2015,0.001544984,-0.002134316,0.003297546,-0.001378194,0.001829819,-0.002621573,0.028239583,1.524267938,1.483595057,1.512272775,1.115236567,1.140757515,1.072818484,1.000208411
9/22/2015,0.001886434,0.001071212,-0.004806943,0.000591368,0.000826292,0.001169431,0.010243056,1.527143369,1.485184302,1.505003366,1.115896082,1.141700114,1.074073071,1.010453601
9/23/2015,-0.001437159,-4.90E-05,-0.000401877,0.000122639,0.001943625,-0.000690827,-0.023940559,1.524948621,1.485111509,1.50439854,1.116032934,1.14391915,1.073331073,0.986262777
9/24/2015,-2.15E-05,0.000283642,-0.001161012,0.006008085,0.002338279,0.00662216,0.011122807,1.524915835,1.485532749,1.502651915,1.122738155,1.146593953,1.080438843,0.997232787
9/25/2015,-0.000792699,-0.008971202,-0.003265986,0.001080833,0.002246837,-0.000458857,-0.027618881,1.523707036,1.472205735,1.497744275,1.123951647,1.149170162,1.079943076,0.969690334
9/28/2015,0.002281019,0.004988232,0.00421854,0.003421037,0.000353407,0.004523715,0.010937282,1.52718264,1.479549438,1.504062569,1.127796728,1.149576287,1.084828431,0.98029611
9/29/2015,0.008632398,0.005855162,0.005436652,0.009012351,0.008365472,0.008846184,-0.022878049,1.540365889,1.48821244,1.512239634,1.137960828,1.159193035,1.094425022,0.957868848
9/30/2015,0.002285217,0.004525822,0.007825025,-0.000216185,-0.003579059,-0.000216185,0.007321799,1.543885959,1.494947825,1.524072947,1.137714818,1.155044215,1.094188424,0.964882172
10/8/2015,0.006252434,0.005642101,0.001955953,-0.003309949,-0.006285146,-0.003322798,0.038496528,1.553539004,1.503382471,1.527053962,1.133949039,1.147784594,1.090552657,1.002026785
10/9/2015,-0.008454516,0.006177762,-0.00651664,0.008053966,0.008841107,0.008132591,0.016786713,1.540404584,1.51267001,1.517102701,1.143081827,1.15793228,1.099421676,1.018847521
10/12/2015,2.09E-05,-0.001440761,-0.007859809,-0.007242322,-0.00696592,-0.007148876,0.038626761,1.540436778,1.510490614,1.505178564,1.13480326,1.149866216,1.091562047,1.058202301
10/13/2015,0.000103374,-0.002348112,0.001383934,0.0069025,0.00601982,0.006244424,0.003024648,1.540596019,1.506943813,1.507261631,1.142636239,1.156788204,1.098378223,1.06140299
10/14/2015,-0.006733618,-0.005326164,-0.006379134,0.004901983,0.003436904,0.005624171,-0.013470175,1.530222234,1.498917583,1.497646607,1.148237423,1.160763974,1.10455569,1.047105705
10/15/2015,-0.002724779,-0.001944712,-0.004207493,-4.37E-05,-0.002121116,-0.000992914,0.028806338,1.526052717,1.49600262,1.49134527,1.148187207,1.158301859,1.103458961,1.077268986
10/16/2015,-0.004333568,-0.004250598,-0.002220832,0.002717668,0.003608184,0.003322739,0.017397887,1.519439464,1.489643715,1.488033243,1.151307599,1.162481225,1.107125467,1.096011191
10/19/2015,-0.00211006,-0.007051482,0.006697437,-0.00875827,-0.01184529,-0.009226855,0.000865724,1.516233355,1.479139519,1.497999251,1.141224136,1.148711298,1.096910181,1.096960034
10/20/2015,0.013819595,0.006379277,0.00500713,-0.004812676,-0.007747237,-0.004450614,0.015922261,1.537187086,1.488575359,1.505499928,1.135731794,1.139811959,1.092028257,1.114426119
10/21/2015,0.016374889,0.009058323,0.00703864,0.007120917,0.004556499,0.004665077,-0.053240283,1.562358354,1.502059356,1.5160966,1.143819246,1.145005511,1.097122653,1.055093757
10/22/2015,0.006550966,0.004852027,0.009368092,-0.003095537,0.00042212,-0.00061432,0.030233216,1.57259331,1.509347388,1.530299533,1.140278511,1.145488841,1.096448669,1.086992634
10/23/2015,0.005029278,0.004904955,0.00603155,0.00256544,0.006302245,0.005289801,0.021419014,1.580502319,1.516750669,1.539529611,1.143203827,1.152707992,1.102248664,1.110274945
10/26/2015,-0.003605345,-0.008559648,-0.000355952,-0.003463715,-0.00395614,-0.00250522,0.006391608,1.574804063,1.503767818,1.538981612,1.139244095,1.148147718,1.099487288,1.117371388
10/27/2015,0.001977268,-0.000604052,-0.001544744,-0.008131503,-0.006075824,-0.002186301,0.001381119,1.577917873,1.502859464,1.53660428,1.129980328,1.141171775,1.097083478,1.11891461
10/28/2015,0.004613366,0.006169458,0.004291254,0.008285945,0.007017467,0.003570587,-0.022326316,1.585197386,1.512131292,1.543198239,1.139343283,1.14917991,1.10100071,1.093933369
10/29/2015,0.002891913,-0.000784803,0.004522276,0.003011484,0.003734551,0.00290302,0.005522807,1.589781638,1.510944567,1.550177007,1.142774397,1.153471581,1.104196937,1.099974952
10/30/2015,0.000926152,0.004510628,0.002393307,0.005508199,0.005878579,0.004024356,-0.002143357,1.591254018,1.517759876,1.553887057,1.149069026,1.160252355,1.108640619,1.097617314
11/2/2015,0.001100639,-0.001185356,0.008982539,0.00154595,0.003303792,-0.001026249,-0.019968641,1.593005414,1.51596079,1.567844908,1.150845429,1.164085587,1.107502878,1.075699387
11/3/2015,-0.000647989,-0.000274625,-0.001791125,0.001761303,0.002006949,0.001809207,-0.002226481,1.591973164,1.515544469,1.565036702,1.152872416,1.166421848,1.10950658,1.073304363
11/4/2015,-0.005941801,-0.00572221,-0.006678698,-0.001031775,-0.002121428,0.001030404,0.051756098,1.582513976,1.506872206,1.554584294,1.151682911,1.163947368,1.11064982,1.128854409
11/5/2015,-0.019014977,-0.018620432,-0.013129022,-0.002189932,-0.000750527,-0.001556791,0.017664336,1.55242251,1.478813594,1.534174123,1.149160804,1.163073794,1.10892077,1.148794872
11/6/2015,-0.005913937,-0.005927034,-0.003985899,0.001151661,0.000753129,0.002458633,0.025703833,1.543241581,1.470048616,1.52805906,1.150484248,1.163949738,1.111647199,1.178323303
11/9/2015,-0.001921136,-0.000488993,0.001531953,-0.004195239,-0.004688226,-0.001092845,0.010579861,1.540276804,1.469329772,1.530399974,1.145657691,1.158492879,1.110432341,1.1907898
11/10/2015,-0.006732184,-0.002378883,-0.006937916,-0.006313257,-0.010531505,-0.004256047,0.00190625,1.529907377,1.465834409,1.519782188,1.13842486,1.146292205,1.105706289,1.193059743
11/11/2015,-8.70E-05,0.000337182,0.002920727,0.006095395,0.001399344,0.007017106,0.004916667,1.529774275,1.466328661,1.524221057,1.145364009,1.147896262,1.113465147,1.19892562
11/12/2015,0.008603282,0.008541941,0.009426224,0.012282525,0.012048529,0.009410796,-0.0064375,1.542935354,1.478853954,1.538588706,1.159431971,1.161726724,1.12394374,1.191207536
11/13/2015,-0.00845325,-0.01000547,-0.008660227,-0.005811843,-0.005908105,-0.003631394,-0.016427083,1.529892536,1.464057326,1.525264178,1.152693535,1.15486312,1.119862258,1.171639471
11/16/2015,-0.000935826,0.003928031,-0.002235191,-0.001656545,-0.0033865,-0.00109196,0.009958188,1.528460823,1.469808188,1.521854922,1.150784046,1.150952176,1.118639413,1.183306877
11/17/2015,0.00020331,0.00174652,0.002584497,0.00463232,0.007193063,0.003938735,-0.00309375,1.528771574,1.472375237,1.525788151,1.156114846,1.159231048,1.123045437,1.179646022
11/18/2015,0.003647396,0.004648808,0.005378281,0.006680106,0.005306575,0.005070997,-0.014982699,1.53434761,1.479220027,1.533994269,1.163837816,1.165382594,1.128740397,1.16197174
11/19/2015,5.82E-05,-0.00095417,-0.002381281,-0.006545588,-0.007625633,-0.003311816,0.0192,1.534436909,1.4778086,1.530341397,1.156219813,1.156495814,1.125002217,1.184281598
11/20/2015,-0.003071101,-0.002212006,-0.003063549,0.005547487,0.005341083,0.00250198,0.00312069,1.529724498,1.474539678,1.525653121,1.162633927,1.162672755,1.12781695,1.187977373
11/23/2015,0.001290171,0.001550859,0.005049963,0.001335628,0.002678129,-0.002367261,-0.006372414,1.531698104,1.476826482,1.533357613,1.164186774,1.165786542,1.125147113,1.18040709
11/24/2015,-0.003319793,-0.002796805,-0.005471811,-0.004329196,-0.003001747,-0.002971169,0.001413793,1.526613183,1.472696086,1.52496737,1.159146781,1.162287146,1.121804111,1.182075941
11/25/2015,0.004456831,0.00670136,0.002387168,0.004454505,0.002566859,0.005162157,0.010531034,1.53341704,1.482565152,1.528607723,1.164310206,1.165270573,1.12759504,1.194524424
11/26/2015,-0.004658427,-0.001303667,-0.004186043,0.002584702,0.005205155,0.002339725,-0.005824138,1.526273729,1.480632381,1.522208906,1.167319601,1.171335987,1.130233302,1.187567349
11/27/2015,0.00463363,0.007674974,0.005535513,0.005604596,0.004452173,0.004010134,-0.063487889,1.533345917,1.491996196,1.530635113,1.173861956,1.176550978,1.134765689,1.112171204
11/30/2015,-0.001919118,0.004537508,-0.004390033,-0.000298285,0.000314758,-0.001857638,0.001362069,1.530403245,1.498766141,1.523915574,1.17351181,1.176921306,1.132657705,1.113686058
12/1/2015,0.00074872,0.001793053,0.002370932,0.002718758,0.004180332,0.005242378,0.008228374,1.531549089,1.501453508,1.527528674,1.176702305,1.181841228,1.138595525,1.122849883
12/2/2015,-0.017655958,-0.014800542,-0.020251853,0.003395605,0.002141219,0.003043407,0.0246,1.504508122,1.479231182,1.496593388,1.180697921,1.184371809,1.142060734,1.15047199
12/3/2015,0.009168369,0.004147222,0.009133783,-0.000574166,0.001595914,-0.001190706,0.011237931,1.518302008,1.485365882,1.510262948,1.180020005,1.186261965,1.140700876,1.163400915
12/4/2015,0.002597423,0.002666566,0.007302947,-0.004703057,-0.003532132,-0.00273328,-0.016575862,1.52224568,1.489326709,1.521292318,1.174470303,1.182071931,1.137583021,1.144116542
12/7/2015,0.00512672,-0.000304946,0.012933006,-0.00646033,-0.004986873,-0.006244891,0.006273973,1.530049808,1.488872544,1.5409672,1.166882837,1.176177088,1.130478939,1.151294698
12/8/2015,0.000341518,-0.002301886,0.002150724,0.003103087,0.004962217,0.003635047,-0.023143345,1.530572347,1.48544533,1.544281396,1.170503776,1.182013534,1.134588283,1.124649888
12/9/2015,-0.001413768,-0.003177881,-0.001832013,0.001203076,-0.00297933,-0.001243212,0.000761092,1.528408473,1.480724761,1.541452252,1.171911981,1.178491926,1.133177749,1.12550585
12/10/2015,0.005815717,0.007580232,0.005114163,-0.00325675,-0.000568801,-0.001630431,-0.003262799,1.537297264,1.491948998,1.54933549,1.168095357,1.177821598,1.131330181,1.121833551
12/11/2015,-0.004132202,-0.002102388,-0.000784699,0.003949512,0.00261295,0.002248784,-0.002952218,1.530944841,1.488812343,1.548119728,1.172708764,1.180899187,1.133874298,1.118521654
12/14/2015,-0.009143837,-0.006931815,-0.01032805,-0.003462276,0.000316904,-0.005059014,0.029581633,1.516946131,1.478492171,1.53213067,1.168648522,1.181273419,1.128138012,1.15160935
12/15/2015,0.005703194,0.007358945,0.009251541,-0.004222113,-0.003462016,-0.004951275,-0.000979592,1.525597569,1.489372313,1.54630524,1.163714356,1.177183832,1.122552291,1.150481243
12/16/2015,-0.005386004,-0.002207384,-0.000132145,0.004310744,0.003982371,0.004295378,0.000571429,1.517380695,1.486084697,1.546100903,1.168730831,1.181871814,1.127374077,1.151138661
12/17/2015,-0.004037525,-0.00440474,-0.00391451,-0.004369462,-0.007001434,-0.005520084,0.021098976,1.511254232,1.47953888,1.540048676,1.163624106,1.173597017,1.121150878,1.175426508
12/18/2015,0.006732088,0.005391601,0.001496946,-0.001018646,-0.003261283,-0.003333693,-0.00040273,1.521428129,1.487515963,1.542354046,1.162438785,1.169769585,1.117413305,1.174953128
12/21/2015,0.002384029,-0.001092098,0.003974423,0.005009411,-0.002003485,-0.004237499,0.022702055,1.525055258,1.48589145,1.548484013,1.168261918,1.167425969,1.112678267,1.201626978
12/22/2015,-0.008521216,-0.00791956,-0.004823286,-0.008029901,-0.007401377,-0.009842644,0.005072414,1.512059932,1.474123844,1.541015232,1.158880891,1.158785409,1.101726571,1.207722128
12/23/2015,-0.000639349,-0.001727019,-0.001111523,0.004049669,0.002995156,0.002434011,-0.007457045,1.511093198,1.471578004,1.539302358,1.163573975,1.162256152,1.104408186,1.19871609
12/24/2015,0.004592982,0.005705846,0.004874845,0.004690908,0.0059131,0.007025185,-0.008391753,1.518033622,1.479974601,1.546806218,1.169032193,1.169128689,1.112166857,1.188656761
12/25/2015,0.001030464,0.00213277,0.000975925,0.004802587,0.006949813,0.005654483,0.003180887,1.519597901,1.483131047,1.548315785,1.174646572,1.177253915,1.118455586,1.192437744
12/28/2015,0.007761183,0.00623078,0.006454569,0.002466815,0.002686543,0.002352929,-0.028918089,1.531391779,1.49237211,1.558309496,1.177544208,1.180416658,1.121087233,1.157954724
12/29/2015,-0.00157036,0.00043141,-2.08E-05,0.007098371,0.006107045,0.006660616,0.00880137,1.528986942,1.493015934,1.558277008,1.185902854,1.187625516,1.128554364,1.168146312
12/30/2015,0.007099105,0.004783338,0.001622059,0.008582652,0.008273237,0.009797707,0.003075601,1.539841381,1.500157534,1.560804626,1.196081045,1.197451023,1.139611609,1.171739064
12/31/2015,0.004549296,0.003005927,0.003959856,0.004833647,0.003721872,0.003467886,-0.011119863,1.546846575,1.504666898,1.566985187,1.201862479,1.201907783,1.143563652,1.158709486
1/4/2016,0.002506292,0.002118581,0.005473881,0.008708484,0.008494815,0.006377526,-0.081150685,1.550723424,1.507854657,1.575562678,1.212328879,1.212117767,1.150856759,1.064679418
1/5/2016,0.006257794,0.008043758,0.006802549,-0.002365951,-0.005101198,-0.004046437,-0.001517123,1.560427532,1.519983475,1.58628052,1.209460568,1.205934514,1.14619989,1.063064168
1/6/2016,-0.006217224,-0.003138545,-0.004333268,-0.002753278,-0.003474221,-0.004896028,0.025270548,1.550726005,1.515212938,1.579406741,1.206130587,1.201744831,1.140588063,1.089928382
1/7/2016,0.002464058,0.000456266,0.004342712,0.006963321,0.009781126,0.009120336,-0.082300341,1.554547083,1.515904278,1.58626565,1.214529261,1.213499249,1.150990609,1.000226904
1/8/2016,-0.004135409,-0.000405508,-0.00128709,0.006831175,0.006546227,0.006046569,0.025337884,1.548118395,1.515289567,1.584223983,1.222825923,1.22144309,1.157950154,1.025570537
1/11/2016,0.009930426,0.00186184,0.002178179,0.003064292,0.003103455,0.004832582,-0.059242321,1.563491871,1.518110794,1.587674707,1.226573019,1.225233784,1.163546043,0.964813358
1/12/2016,-0.000107361,0.000635683,-0.002713303,0.001620084,0.00295924,-0.000591308,0.009105802,1.563324013,1.519075831,1.583366864,1.22856017,1.228859545,1.162858029,0.973598758
1/13/2016,0.004571694,0.000197358,0.002599,0.007183013,0.004691763,0.002998,-0.025493151,1.570471052,1.519375633,1.587482035,1.237384934,1.234625063,1.166344277,0.948778658
1/14/2016,0.000149214,0.002906867,0.001178065,-0.003472657,-0.001032525,-0.00161142,0.028266212,1.570705388,1.523792256,1.589352192,1.233087921,1.233350281,1.164464806,0.975597036
1/15/2016,0.000672056,-0.002669672,0.004123641,0.006439714,0.004790619,-0.001127039,-0.039489726,1.57176099,1.51972423,1.59590611,1.241028654,1.239258793,1.163152409,0.937070977
1/18/2016,-3.06E-05,0.002610643,-0.003064586,-0.011667754,-0.007429823,-0.007564986,0.006777397,1.571712894,1.523691688,1.591015318,1.226548637,1.230051319,1.154353178,0.943421879
1/19/2016,-0.00837397,-0.004531243,-0.008330175,-0.00268033,-0.003162099,0.000195122,0.033938567,1.558551417,1.51678747,1.577761882,1.223261082,1.226161775,1.154578417,0.975440265
1/20/2016,-0.002746761,-0.001246925,-0.00639015,-5.21E-05,0.0027076,0.000427414,-0.012610922,1.554270449,1.51489615,1.567679747,1.223197377,1.229481731,1.1550719,0.963139064
1/21/2016,0.00502622,-0.001373869,-0.000326677,0.005318169,0.002641566,0.002841548,-0.036238908,1.562082554,1.512814881,1.567167622,1.229702547,1.232729488,1.158354092,0.928235957
1/22/2016,-0.002889056,-0.002825905,-0.000824651,-0.005166955,-0.00505307,-0.001623757,0.013027397,1.55756961,1.50853981,1.565875256,1.223348729,1.226500419,1.156473207,0.940328455
1/25/2016,0.001783805,0.000734037,-0.000646173,0.004925168,0.006260774,0.006294755,0.008549828,1.560348011,1.509647134,1.564863429,1.229373927,1.234179261,1.163752922,0.948368102
1/26/2016,-0.000283079,-0.009426014,-0.002982025,0.006669829,0.007643458,0.004044582,-0.071962199,1.559906309,1.495417179,1.560196967,1.237573641,1.243612659,1.168459816,0.880121448
1/27/2016,-0.006246629,-0.005640871,0.005117226,0.004564945,0.000535109,0.001715432,-0.006776632,1.550162153,1.486981724,1.568180848,1.243223097,1.244278127,1.17046423,0.874157188
1/28/2016,0.009086048,0.001751068,0.010257235,0.007772198,0.006745425,0.004689344,-0.035914089,1.564247001,1.48958553,1.584266047,1.252885673,1.252671312,1.175952939,0.842762629
1/29/2016,-0.000115916,0.006086827,-0.001705608,-0.005740597,-0.002707637,-0.004125017,0.037587629,1.56406568,1.498652379,1.581563911,1.245693361,1.249279533,1.171102113,0.874440078
2/1/2016,0.003173222,0.001254568,0.00282576,0.006033047,0.00906398,0.007689688,-0.016696552,1.569028807,1.500532541,1.586033031,1.253208688,1.260602977,1.180107523,0.859839944
2/2/2016,0.004154422,0.003897417,0.000450635,-0.002692114,0.001417572,-0.000823105,0.027038062,1.575547215,1.506380742,1.586747753,1.249834907,1.262389973,1.179136171,0.88308835
2/3/2016,0.000212371,0.002403351,0.000702968,0.001224017,0.00338822,0.002155384,-0.002106897,1.575881815,1.510001103,1.587863185,1.251364726,1.266667228,1.181677662,0.881227774
2/4/2016,0.002396273,0.005695474,0.003993706,0.001838592,0.001121568,0.001278076,0.016458621,1.579658059,1.518601275,1.594204644,1.253665475,1.268087881,1.183187936,0.895731568
2/5/2016,0.001829081,-0.00126524,0.003755804,0.005781524,0.005821399,0.004301734,-0.008627586,1.582547381,1.51667988,1.600192164,1.260913572,1.275469927,1.188277696,0.888003566
2/15/2016,-0.000751999,-0.000366469,0.002421415,0.005566531,0.004710487,0.006440714,-0.003945017,1.581357307,1.516124064,1.604066894,1.267932487,1.281478011,1.195931053,0.884500377
