Effective Date 生效日期,No. of Constituents,Change 變動,Count 數目,Stock Code 股份代號,Listing Place 上市地點,Stock Name,股份名稱,Type
2010-09-06,123,Add 加入,8.0,751.0,Hong Kong 香港,SkyworthDigital,創維數碼,Mid Cap
2010-09-06,123,Add 加入,8.0,659.0,Hong Kong 香港,NWS Holdings,新創建集團,Mid Cap
2010-09-06,120,Add 加入,15.0,82.0,Hong Kong 香港,VODone,第一視頻,Small Cap
2010-09-06,120,Add 加入,15.0,230.0,Hong Kong 香港,Minmetals Land,五礦建設,Small Cap
2010-09-06,120,Add 加入,15.0,563.0,Hong Kong 香港,Neo-China Land,中新地產集團,Small Cap
2010-09-06,120,Add 加入,15.0,569.0,Hong Kong 香港,CH Automation,中國自動化,Small Cap
2010-09-06,120,Add 加入,15.0,923.0,Hong Kong 香港,Fook Woo Group,福和集團,Small Cap
2010-09-06,77,Add 加入,5.0,1211.0,Hong Kong 香港,BYD Company,比亞迪股份,Large Cap
2010-08-09,120,Delete 刪除,-1.0,203.0,Hong Kong 香港,Denway Motors,駿威汽車,Mid Cap
2010-05-17,114,Delete 刪除,-1.0,2332.0,Hong Kong 香港,Hutch Telecom,和記電訊國際,Small Cap
2010-05-10,115,Delete 刪除,-1.0,946.0,Hong Kong 香港,Hontex Int'l,洪良國際,Small Cap
2010-03-08,116,Delete 刪除,-8.0,880.0,Hong Kong 香港,SJM Hldgs,澳博控股,Small Cap
2010-03-08,116,Delete 刪除,-8.0,341.0,Hong Kong 香港,Cafe de Coral H,大家樂集團,Small Cap
2010-03-08,116,Add 加入,108.0,2018.0,Hong Kong 香港,AAC Acoustic,瑞聲聲學,Small Cap
2010-03-08,116,Add 加入,108.0,1968.0,Hong Kong 香港,Peak Sport,匹克體育,Small Cap
2010-03-08,116,Add 加入,108.0,1893.0,Hong Kong 香港,SINOMA,中材股份,Small Cap
2010-03-08,116,Add 加入,108.0,1883.0,Hong Kong 香港,CITIC1616 Hold,中信1616集團,Small Cap
2010-03-08,116,Add 加入,108.0,1882.0,Hong Kong 香港,Haitian Int'l,海天國際,Small Cap
2010-03-08,116,Add 加入,108.0,1833.0,Hong Kong 香港,Intime,銀泰百貨,Small Cap
2010-03-08,116,Add 加入,108.0,1828.0,Hong Kong 香港,DCH Holdings,大昌行集團,Small Cap
2010-03-08,116,Add 加入,108.0,1818.0,Hong Kong 香港,Zhaojin Mining,招金礦業,Small Cap
2010-03-08,116,Add 加入,108.0,1717.0,Hong Kong 香港,Ausnutria,澳優,Small Cap
2010-03-08,116,Add 加入,108.0,1668.0,Hong Kong 香港,ChinaSouthCity,華南城,Small Cap
2010-03-08,116,Add 加入,108.0,1628.0,Hong Kong 香港,Yuzhou PPT,禹洲地產,Small Cap
2010-03-08,116,Add 加入,108.0,1368.0,Hong Kong 香港,Xtep Int'l,特步國際,Small Cap
2010-03-08,116,Add 加入,108.0,1361.0,Hong Kong 香港,361 Degrees,361度,Small Cap
2010-03-08,116,Add 加入,108.0,1234.0,Hong Kong 香港,China Lilang,中國利郎,Small Cap
2010-03-08,116,Add 加入,108.0,1224.0,Hong Kong 香港,C C Land,中渝置地,Small Cap
2010-03-08,116,Add 加入,108.0,1208.0,Hong Kong 香港,Min Resources,五礦資源,Small Cap
2010-03-08,116,Add 加入,108.0,1177.0,Hong Kong 香港,Sino Biopharm,中國生物製藥,Small Cap
2010-03-08,116,Add 加入,108.0,1169.0,Hong Kong 香港,Haier Elec,海爾電器,Small Cap
2010-03-08,116,Add 加入,108.0,1168.0,Hong Kong 香港,Sinolink Hold,百仕達控股,Small Cap
2010-03-08,116,Add 加入,108.0,1136.0,Hong Kong 香港,TCC Int'l Hold,台泥國際集團,Small Cap
2010-03-08,116,Add 加入,108.0,1133.0,Hong Kong 香港,Harbin Power,哈爾濱動力,Small Cap
2010-03-08,116,Add 加入,108.0,1114.0,Hong Kong 香港,Brilliance Chi,華晨汽車控股,Small Cap
2010-03-08,116,Add 加入,108.0,1098.0,Hong Kong 香港,Road King Infra,路勁基建,Small Cap
2010-03-08,116,Add 加入,108.0,1093.0,Hong Kong 香港,China Pharma,中國製藥集團,Small Cap
2010-03-08,116,Add 加入,108.0,1083.0,Hong Kong 香港,Towngas China,港華燃氣,Small Cap
2010-03-08,116,Add 加入,108.0,1080.0,Hong Kong 香港,Shengli Pipe,勝利管道,Small Cap
2010-03-08,116,Add 加入,108.0,2008.0,Hong Kong 香港,Phoenix TV,鳳凰衛視,Small Cap
2010-03-08,116,Add 加入,108.0,2300.0,Hong Kong 香港,AMVIG Holdings,澳科控股,Small Cap
2010-03-08,116,Add 加入,108.0,67.0,Hong Kong 香港,Lumena,旭光,Small Cap
2010-03-08,116,Add 加入,108.0,2313.0,Hong Kong 香港,Shenzhou Intl,申洲國際,Small Cap
2010-03-08,116,Delete 刪除,-8.0,303.0,Hong Kong 香港,VTech Hldgs,偉易達集團,Small Cap
2010-03-08,116,Delete 刪除,-8.0,86.0,Hong Kong 香港,Sun Hung Kai Co,新鴻基公司,Small Cap
2010-03-08,116,Delete 刪除,-8.0,49.0,Hong Kong 香港,Wheelock Prop,會德豐地產,Small Cap
2010-03-08,116,Delete 刪除,-8.0,45.0,Hong Kong 香港,HK & S Hotels,大酒店,Small Cap
2010-03-08,116,Delete 刪除,-8.0,41.0,Hong Kong 香港,Great Eagle H,鷹君集團,Small Cap
2010-03-08,116,Add 加入,108.0,3998.0,Hong Kong 香港,Bosideng,波司登,Small Cap
2010-03-08,116,Add 加入,108.0,3993.0,Hong Kong 香港,CMOC,洛陽鉬業,Small Cap
2010-03-08,116,Add 加入,108.0,3983.0,Hong Kong 香港,China BlueChem,中海石油化學,Small Cap
2010-03-08,116,Add 加入,108.0,3933.0,Hong Kong 香港,United Lab,聯邦制藥,Small Cap
2010-03-08,116,Add 加入,108.0,3898.0,Hong Kong 香港,CSR Times Elec,南車時代電氣,Small Cap
2010-03-08,116,Add 加入,108.0,3888.0,Hong Kong 香港,Kingsoft,金山軟件,Small Cap
2010-03-08,116,Add 加入,108.0,3813.0,Hong Kong 香港,Pou Sheng Int'l,寶勝國際,Small Cap
2010-03-08,116,Add 加入,108.0,3393.0,Hong Kong 香港,Wasion Group,威勝集團,Small Cap
2010-03-08,116,Add 加入,108.0,3389.0,Hong Kong 香港,Hengdeli,亨得利,Small Cap
2010-03-08,116,Add 加入,108.0,3382.0,Hong Kong 香港,TianjinPort Dev,天津港發展,Small Cap
2010-03-08,116,Add 加入,108.0,3339.0,Hong Kong 香港,Lonking,中國龍工,Small Cap
2010-03-08,116,Add 加入,108.0,3336.0,Hong Kong 香港,Ju Teng Intl,巨騰國際,Small Cap
2010-03-08,116,Add 加入,108.0,3331.0,Hong Kong 香港,Vinda Int'l,維達國際,Small Cap
2010-03-08,116,Add 加入,108.0,3311.0,Hong Kong 香港,China State Con,中國建築國際,Small Cap
2010-03-08,116,Add 加入,108.0,2877.0,Hong Kong 香港,Shineway Pharm,神威藥業,Small Cap
2010-03-08,116,Add 加入,108.0,2866.0,Hong Kong 香港,CSCL,中海集運,Small Cap
2010-03-08,116,Add 加入,108.0,2380.0,Hong Kong 香港,China Power,中國電力,Small Cap
2010-03-08,116,Add 加入,108.0,2342.0,Hong Kong 香港,Comba,京信通信,Small Cap
2010-03-08,116,Add 加入,108.0,2338.0,Hong Kong 香港,Weichai Power,濰柴動力,Small Cap
2010-03-08,116,Add 加入,108.0,2332.0,Hong Kong 香港,Hutch Telecom,和記電訊國際,Small Cap
2010-03-08,116,Add 加入,108.0,1072.0,Hong Kong 香港,Dongfang Elec,東方電氣,Small Cap
2010-03-08,116,Add 加入,108.0,1070.0,Hong Kong 香港,TCL Multimedia,TCL多媒體,Small Cap
2010-03-08,116,Add 加入,108.0,1055.0,Hong Kong 香港,China South Air,中國南方航空,Small Cap
2010-03-08,116,Add 加入,108.0,1052.0,Hong Kong 香港,GZI Transport,越秀交通,Small Cap
2010-03-08,116,Add 加入,108.0,525.0,Hong Kong 香港,Guangshen Rail,廣深鐵路,Small Cap
2010-03-08,116,Add 加入,108.0,517.0,Hong Kong 香港,COSCO Intl Hold,中遠國際控股,Small Cap
2010-03-08,116,Add 加入,108.0,480.0,Hong Kong 香港,HKR Int'l,香港興業國際,Small Cap
2010-03-08,116,Add 加入,108.0,440.0,Hong Kong 香港,Dah Sing,大新金融,Small Cap
2010-03-08,116,Add 加入,108.0,433.0,Hong Kong 香港,North Mining,北方礦業,Small Cap
2010-03-08,116,Add 加入,108.0,425.0,Hong Kong 香港,Minth Group,敏實集團,Small Cap
2010-03-08,116,Add 加入,108.0,384.0,Hong Kong 香港,China Gas Hold,中國燃氣,Small Cap
2010-03-08,116,Add 加入,108.0,382.0,Hong Kong 香港,Welling Holding,威靈控股,Small Cap
2010-03-08,116,Add 加入,108.0,371.0,Hong Kong 香港,BJ Ent Water,北控水務集團,Small Cap
2010-03-08,116,Add 加入,108.0,346.0,Hong Kong 香港,SinoUnionEnergy,中聯能源,Small Cap
2010-03-08,116,Add 加入,108.0,345.0,Hong Kong 香港,Vitasoy Int'l,維他奶國際集團,Small Cap
2010-03-08,116,Add 加入,108.0,338.0,Hong Kong 香港,Shanghai Pechem,上海石油化工,Small Cap
2010-03-08,116,Add 加入,108.0,323.0,Hong Kong 香港,Maanshan Iron,馬鞍山鋼鐵,Small Cap
2010-03-08,116,Add 加入,108.0,246.0,Hong Kong 香港,RealGold Mining,瑞金礦業,Small Cap
2010-03-08,116,Add 加入,108.0,215.0,Hong Kong 香港,HutchTel HK,和記電訊香港,Small Cap
2010-03-08,116,Add 加入,108.0,210.0,Hong Kong 香港,Daphne Int'l,達芙妮國際,Small Cap
2010-03-08,116,Add 加入,108.0,208.0,Hong Kong 香港,Polytec Asset,保利達資產,Small Cap
2010-03-08,116,Add 加入,108.0,196.0,Hong Kong 香港,Honghua Group,宏華集團,Small Cap
2010-03-08,116,Add 加入,108.0,190.0,Hong Kong 香港,HKC (Holdings),香港建設(控股),Small Cap
2010-03-08,116,Add 加入,108.0,182.0,Hong Kong 香港,China WindPower,中國風電,Small Cap
2010-03-08,116,Add 加入,108.0,178.0,Hong Kong 香港,Sa Sa Int'l,莎莎國際,Small Cap
2010-03-08,116,Add 加入,108.0,177.0,Hong Kong 香港,Jiangsu Express,江蘇寧滬高速公路,Small Cap
2010-03-08,116,Add 加入,108.0,152.0,Hong Kong 香港,Shenzhen Int'l,深圳國際,Small Cap
2010-03-08,116,Add 加入,108.0,116.0,Hong Kong 香港,Chow Sang Sang,周生生,Small Cap
2010-03-08,116,Add 加入,108.0,73.0,Hong Kong 香港,Asian Citrus,亞洲果業,Small Cap
2010-03-08,116,Add 加入,108.0,538.0,Hong Kong 香港,Ajisen (China),味千(中國),Small Cap
2010-03-08,116,Add 加入,108.0,546.0,Hong Kong 香港,Fufeng Group,阜豐集團,Small Cap
2010-03-08,116,Add 加入,108.0,555.0,Hong Kong 香港,REXLot Holdings,御泰中彩控股,Small Cap
2010-03-08,116,Add 加入,108.0,848.0,Hong Kong 香港,Maoye Int'l,茂業國際,Small Cap
2010-03-08,116,Add 加入,108.0,1051.0,Hong Kong 香港,G-Resources,國際資源,Small Cap
2010-03-08,116,Add 加入,108.0,983.0,Hong Kong 香港,Shui On Cons,瑞安建業,Small Cap
2010-03-08,116,Add 加入,108.0,981.0,Hong Kong 香港,SMIC,中芯國際,Small Cap
2010-03-08,116,Add 加入,108.0,946.0,Hong Kong 香港,Hontex Int'l,洪良國際,Small Cap
2010-03-08,116,Add 加入,108.0,933.0,Hong Kong 香港,Brightoil,光石油,Small Cap
2010-03-08,116,Add 加入,108.0,930.0,Hong Kong 香港,China Forestry,中國森林,Small Cap
2010-03-08,116,Add 加入,108.0,906.0,Hong Kong 香港,COFCO Packaging,中糧包裝,Small Cap
2010-03-08,116,Add 加入,108.0,904.0,Hong Kong 香港,China Green,中國綠色食品,Small Cap
2010-03-08,116,Add 加入,108.0,891.0,Hong Kong 香港,Trinity,利邦,Small Cap
2010-03-08,116,Add 加入,108.0,861.0,Hong Kong 香港,Digital China,神州數碼,Small Cap
2010-03-08,116,Add 加入,108.0,858.0,Hong Kong 香港,Extrawell Phar,精優藥業,Small Cap
2010-03-08,116,Add 加入,108.0,818.0,Hong Kong 香港,Hi Sun Tech,高陽科技,Small Cap
2010-03-08,116,Add 加入,108.0,581.0,Hong Kong 香港,China Oriental,中國東方集團,Small Cap
2010-03-08,116,Add 加入,108.0,806.0,Hong Kong 香港,Value Partners,惠理集團,Small Cap
2010-03-08,116,Add 加入,108.0,751.0,Hong Kong 香港,SkyworthDigital,創維數碼,Small Cap
2010-03-08,116,Add 加入,108.0,743.0,Hong Kong 香港,Asia Cement Ch,亞洲水泥(中國),Small Cap
2010-03-08,116,Add 加入,108.0,715.0,Hong Kong 香港,Hutch Harb Ring,和記港陸,Small Cap
2010-03-08,116,Add 加入,108.0,680.0,Hong Kong 香港,Nan Hai Corp,南海控股,Small Cap
2010-03-08,116,Add 加入,108.0,672.0,Hong Kong 香港,ZhongAn RealEst,眾安房產,Small Cap
2010-03-08,116,Add 加入,108.0,670.0,Hong Kong 香港,China East Air,中國東方航空股份,Small Cap
2010-03-08,116,Add 加入,108.0,636.0,Hong Kong 香港,Fubon Bk (HK),富邦銀行(香港),Small Cap
2010-03-08,116,Add 加入,108.0,626.0,Hong Kong 香港,Public Fin Hold,大眾金融控股,Small Cap
2010-03-08,116,Add 加入,108.0,596.0,Hong Kong 香港,Inspur Int'l,浪潮國際,Small Cap
2010-03-08,116,Add 加入,108.0,591.0,Hong Kong 香港,C HighPrecision,中國高精密,Small Cap
2010-03-08,116,Add 加入,108.0,882.0,Hong Kong 香港,Tianjin Dev,天津發展,Small Cap
2010-03-08,121,Add 加入,103.0,697.0,Hong Kong 香港,Shougang Int'l,首長國際,Mid Cap
2010-03-08,121,Add 加入,103.0,737.0,Hong Kong 香港,Hopewell Infra,合和公路基建,Mid Cap
2010-03-08,121,Add 加入,103.0,2168.0,Hong Kong 香港,Yingde Gases,盈德氣體,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,20.0,Hong Kong 香港,Wheelock,會德豐,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,17.0,Hong Kong 香港,New World Dev,新世界發展,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,10.0,Hong Kong 香港,Hang Lung Group,恒隆集團,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,4.0,Hong Kong 香港,Wharf (Hldgs),九龍倉集團,Mid Cap
2010-03-08,121,Add 加入,103.0,3900.0,Hong Kong 香港,Greentown China,綠城中國,Mid Cap
2010-03-08,121,Add 加入,103.0,3818.0,Hong Kong 香港,China Dongxiang,中國動向,Mid Cap
2010-03-08,121,Add 加入,103.0,3808.0,Hong Kong 香港,Sinotruk,中國重汽,Mid Cap
2010-03-08,121,Add 加入,103.0,3800.0,Hong Kong 香港,GCL-Poly Energy,保利協鑫能源,Mid Cap
2010-03-08,121,Add 加入,103.0,3323.0,Hong Kong 香港,CNBM,中國建材,Mid Cap
2010-03-08,121,Add 加入,103.0,3308.0,Hong Kong 香港,Golden Eagle,金鷹商貿集團,Mid Cap
2010-03-08,121,Add 加入,103.0,2899.0,Hong Kong 香港,Zijin Mining,紫金礦業,Mid Cap
2010-03-08,121,Add 加入,103.0,2883.0,Hong Kong 香港,China Oilfield,中海油田服務,Mid Cap
2010-03-08,121,Add 加入,103.0,2777.0,Hong Kong 香港,R&F Properties,富力地產,Mid Cap
2010-03-08,121,Add 加入,103.0,2727.0,Hong Kong 香港,SH Electric,上海電氣,Mid Cap
2010-03-08,121,Add 加入,103.0,2688.0,Hong Kong 香港,Xinao Gas,新奧燃氣,Mid Cap
2010-03-08,121,Add 加入,103.0,2600.0,Hong Kong 香港,CHALCO,中國鋁業,Mid Cap
2010-03-08,121,Add 加入,103.0,2331.0,Hong Kong 香港,Li Ning,李寧,Mid Cap
2010-03-08,121,Add 加入,103.0,2328.0,Hong Kong 香港,PICC P & C,中國財險,Mid Cap
2010-03-08,121,Add 加入,103.0,2319.0,Hong Kong 香港,Mengniu Dairy,蒙牛乳業,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,23.0,Hong Kong 香港,Bank of E Asia,東亞銀行,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,62.0,Hong Kong 香港,Transport Int'l,載通,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,69.0,Hong Kong 香港,Shangri-La Asia,香格里拉(亞洲),Mid Cap
2010-03-08,72,Add 加入,57.0,2628.0,Hong Kong 香港,China Life,中國人壽,Large Cap
2010-03-08,72,Add 加入,57.0,1880.0,Hong Kong 香港,Belle Int'l,百麗國際,Large Cap
2010-03-08,72,Add 加入,57.0,1898.0,Hong Kong 香港,China Coal,中煤能源,Large Cap
2010-03-08,72,Add 加入,57.0,1928.0,Hong Kong 香港,Sands China Ltd,金沙中國有限公司,Large Cap
2010-03-08,72,Add 加入,57.0,1988.0,Hong Kong 香港,Minsheng Banking,民生銀行,Large Cap
2010-03-08,72,Add 加入,57.0,2007.0,Hong Kong 香港,Country Garden,碧桂園,Large Cap
2010-03-08,72,Add 加入,57.0,2038.0,Hong Kong 香港,FIH,富士康國際,Large Cap
2010-03-08,72,Add 加入,57.0,2318.0,Hong Kong 香港,Ping An,中國平安,Large Cap
2010-03-08,72,Add 加入,57.0,2601.0,Hong Kong 香港,CPIC,中國太保,Large Cap
2010-03-08,121,Delete 刪除,-17.0,2332.0,Hong Kong 香港,Hutch Telecom,和記電訊國際,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,83.0,Hong Kong 香港,Sino Land,信和置業,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,2038.0,Hong Kong 香港,FIH,富士康國際,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,1038.0,Hong Kong 香港,CKI Hldgs,長江基建集團,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,683.0,Hong Kong 香港,Kerry Prop,嘉里建設,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,659.0,Hong Kong 香港,NWS Hldgs,新創建集團,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,551.0,Hong Kong 香港,Yue Yuen Ind,裕元集團,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,494.0,Hong Kong 香港,Li & Fung,利豐,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,440.0,Hong Kong 香港,Dah Sing,大新金融,Mid Cap
2010-03-08,121,Delete 刪除,-17.0,293.0,Hong Kong 香港,Cathay Pac Air,國泰航空,Mid Cap
2010-03-08,121,Add 加入,103.0,2314.0,Hong Kong 香港,Lee & Man Paper,理文造紙,Mid Cap
2010-03-08,121,Add 加入,103.0,2020.0,Hong Kong 香港,ANTA Sports,安踏體育,Mid Cap
2010-03-08,72,Delete 刪除,-1.0,87.0,Hong Kong 香港,Swire Pacific 'B',太古股份公司'B',Large Cap
2010-03-08,121,Add 加入,103.0,2009.0,Hong Kong 香港,BBMG,金隅股份,Mid Cap
2010-03-08,121,Add 加入,103.0,992.0,Hong Kong 香港,Lenovo Group,聯想集團,Mid Cap
2010-03-08,121,Add 加入,103.0,991.0,Hong Kong 香港,Datang Power,大唐發電,Mid Cap
2010-03-08,121,Add 加入,103.0,966.0,Hong Kong 香港,China Taiping,中國太平,Mid Cap
2010-03-08,121,Add 加入,103.0,917.0,Hong Kong 香港,New World China,新世界中國,Mid Cap
2010-03-08,121,Add 加入,103.0,916.0,Hong Kong 香港,China Longyuan,龍源電力,Mid Cap
2010-03-08,121,Add 加入,103.0,914.0,Hong Kong 香港,Anhui Conch,安徽海螺水泥,Mid Cap
2010-03-08,121,Add 加入,103.0,902.0,Hong Kong 香港,Huaneng Power,華能國際電力,Mid Cap
2010-03-08,121,Add 加入,103.0,893.0,Hong Kong 香港,ChinaVTM Mining,中國鐵鈦,Mid Cap
2010-03-08,121,Add 加入,103.0,880.0,Hong Kong 香港,SJM Hldgs,澳博控股,Mid Cap
2010-03-08,121,Add 加入,103.0,868.0,Hong Kong 香港,Xinyi Glass,信義玻璃,Mid Cap
2010-03-08,121,Add 加入,103.0,846.0,Hong Kong 香港,Mingfa Group,明發集團,Mid Cap
2010-03-08,121,Add 加入,103.0,845.0,Hong Kong 香港,Glorious PPT H,恒盛地產,Mid Cap
2010-03-08,121,Add 加入,103.0,829.0,Hong Kong 香港,Shenguan Hldgs,神冠控股,Mid Cap
2010-03-08,121,Add 加入,103.0,825.0,Hong Kong 香港,NWDS China,新世界百貨中國,Mid Cap
2010-03-08,121,Add 加入,103.0,817.0,Hong Kong 香港,Franshion PPT,方興地產,Mid Cap
2010-03-08,121,Add 加入,103.0,773.0,Hong Kong 香港,CH Metal Recycl,中國金屬再生資源,Mid Cap
2010-03-08,121,Add 加入,103.0,763.0,Hong Kong 香港,ZTE,中興通訊,Mid Cap
2010-03-08,121,Add 加入,103.0,754.0,Hong Kong 香港,Hopson Dev Hldgs,合生創展集團,Mid Cap
2010-03-08,121,Add 加入,103.0,753.0,Hong Kong 香港,Air China,中國國航,Mid Cap
2010-03-08,121,Add 加入,103.0,1068.0,Hong Kong 香港,Yurun Food,雨潤食品,Mid Cap
2010-03-08,121,Add 加入,103.0,1099.0,Hong Kong 香港,Sinopharm,國藥控股,Mid Cap
2010-03-08,121,Add 加入,103.0,1138.0,Hong Kong 香港,China Ship Dev,中海發展,Mid Cap
2010-03-08,121,Add 加入,103.0,1618.0,Hong Kong 香港,MCC,中國中冶,Mid Cap
2010-03-08,121,Add 加入,103.0,1919.0,Hong Kong 香港,China COSCO,中國遠洋,Mid Cap
2010-03-08,121,Add 加入,103.0,1888.0,Hong Kong 香港,KB Laminates,建滔積層板,Mid Cap
2010-03-08,121,Add 加入,103.0,1886.0,Hong Kong 香港,Huiyuan Juice,匯源果汁,Mid Cap
2010-03-08,121,Add 加入,103.0,1836.0,Hong Kong 香港,Stella Hldgs,九興控股,Mid Cap
2010-03-08,121,Add 加入,103.0,1813.0,Hong Kong 香港,KWG Property,合景泰富,Mid Cap
2010-03-08,121,Add 加入,103.0,1777.0,Hong Kong 香港,Fantasia,花樣年控股,Mid Cap
2010-03-08,121,Add 加入,103.0,1766.0,Hong Kong 香港,CSR,中國南車,Mid Cap
2010-03-08,121,Add 加入,103.0,1638.0,Hong Kong 香港,Kaisa Group,佳兆業集團,Mid Cap
2010-03-08,121,Add 加入,103.0,1393.0,Hong Kong 香港,Hidili Industry,恒鼎實業,Mid Cap
2010-03-08,121,Add 加入,103.0,1171.0,Hong Kong 香港,Yanzhou Coal,兗州煤業,Mid Cap
2010-03-08,121,Add 加入,103.0,1338.0,Hong Kong 香港,BaWang Group,霸王集團,Mid Cap
2010-03-08,121,Add 加入,103.0,1313.0,Hong Kong 香港,ChinaRes Cement,華潤水泥控股,Mid Cap
2010-03-08,121,Add 加入,103.0,1238.0,Hong Kong 香港,Powerlong,寶龍地產,Mid Cap
2010-03-08,121,Add 加入,103.0,1211.0,Hong Kong 香港,BYD Company,比亞迪股份,Mid Cap
2010-03-08,121,Add 加入,103.0,1205.0,Hong Kong 香港,CITIC Resources,中信資源,Mid Cap
2010-03-08,121,Add 加入,103.0,1199.0,Hong Kong 香港,COSCO Pacific,中遠太平洋,Mid Cap
2010-03-08,121,Add 加入,103.0,1193.0,Hong Kong 香港,China Res Gas,華潤燃氣,Mid Cap
2010-03-08,121,Add 加入,103.0,1186.0,Hong Kong 香港,China Rail Cons,中國鐵建,Mid Cap
2010-03-08,72,Add 加入,57.0,1800.0,Hong Kong 香港,China Comm Cons,中國交通建設,Large Cap
2010-03-08,72,Add 加入,57.0,1688.0,Hong Kong 香港,Alibaba,阿里巴巴,Large Cap
2010-03-08,72,Add 加入,57.0,1398.0,Hong Kong 香港,ICBC,工商銀行,Large Cap
2010-03-08,72,Add 加入,57.0,1387.0,Hong Kong 香港,Renhe Comm,人和商業,Large Cap
2010-03-08,121,Add 加入,103.0,285.0,Hong Kong 香港,BYD Electronic,比亞迪電子,Mid Cap
2010-03-08,121,Add 加入,103.0,297.0,Hong Kong 香港,Sinofert,中化化肥,Mid Cap
2010-03-08,121,Add 加入,103.0,303.0,Hong Kong 香港,VTech Hldgs,偉易達集團,Mid Cap
2010-03-08,121,Add 加入,103.0,308.0,Hong Kong 香港,China Travel HK,香港中旅,Mid Cap
2010-03-08,121,Add 加入,103.0,331.0,Hong Kong 香港,PCD Stores,春天百貨,Mid Cap
2010-03-08,121,Add 加入,103.0,336.0,Hong Kong 香港,Huabao Intl,華寶國際,Mid Cap
2010-03-08,121,Add 加入,103.0,341.0,Hong Kong 香港,Cafe de Coral H,大家樂集團,Mid Cap
2010-03-08,121,Add 加入,103.0,347.0,Hong Kong 香港,Angang Steel,鞍鋼股份,Mid Cap
2010-03-08,121,Add 加入,103.0,358.0,Hong Kong 香港,Jiangxi Copper,江西銅業,Mid Cap
2010-03-08,121,Add 加入,103.0,368.0,Hong Kong 香港,Sinotrans Ship,中外運航運,Mid Cap
2010-03-08,121,Add 加入,103.0,390.0,Hong Kong 香港,China Railway,中國中鐵,Mid Cap
2010-03-08,121,Add 加入,103.0,410.0,Hong Kong 香港,SOHO China,SOHO中國,Mid Cap
2010-03-08,121,Add 加入,103.0,489.0,Hong Kong 香港,Dongfeng Group,東風集團,Mid Cap
2010-03-08,121,Add 加入,103.0,493.0,Hong Kong 香港,GOME,國美電器,Mid Cap
2010-03-08,121,Add 加入,103.0,506.0,Hong Kong 香港,China Foods,中國食品,Mid Cap
2010-03-08,121,Add 加入,103.0,552.0,Hong Kong 香港,China Comservice,中國通信服務,Mid Cap
2010-03-08,121,Add 加入,103.0,576.0,Hong Kong 香港,Zhejiangexpress,浙江滬杭甬,Mid Cap
2010-03-08,121,Add 加入,103.0,589.0,Hong Kong 香港,Ports,寶姿,Mid Cap
2010-03-08,121,Add 加入,103.0,604.0,Hong Kong 香港,Shenzhen Invest,深圳控股,Mid Cap
2010-03-08,121,Add 加入,103.0,276.0,Hong Kong 香港,Mongolia Energy,蒙古能源,Mid Cap
2010-03-08,121,Add 加入,103.0,272.0,Hong Kong 香港,Shui On Land,瑞安房地產,Mid Cap
2010-03-08,121,Add 加入,103.0,270.0,Hong Kong 香港,Guangdong Inv,粵海投資,Mid Cap
2010-03-08,121,Add 加入,103.0,41.0,Hong Kong 香港,Great Eagle H,鷹君集團,Mid Cap
2010-03-08,72,Add 加入,57.0,3988.0,Hong Kong 香港,Bank of China,中國銀行,Large Cap
2010-03-08,72,Add 加入,57.0,3968.0,Hong Kong 香港,CM Bank,招商銀行,Large Cap
2010-03-08,72,Add 加入,57.0,3383.0,Hong Kong 香港,Agile Property,雅居樂地產,Large Cap
2010-03-08,72,Add 加入,57.0,3377.0,Hong Kong 香港,Sino-Ocean Land,遠洋地產,Large Cap
2010-03-08,72,Add 加入,57.0,3368.0,Hong Kong 香港,Parkson Group,百盛集團,Large Cap
2010-03-08,72,Add 加入,57.0,3333.0,Hong Kong 香港,Evergrande,恒大地產,Large Cap
2010-03-08,72,Add 加入,57.0,3328.0,Hong Kong 香港,Bankcomm,交通銀行,Large Cap
2010-03-08,72,Add 加入,57.0,2689.0,Hong Kong 香港,ND Paper,玖龍紙業,Large Cap
2010-03-08,121,Add 加入,103.0,45.0,Hong Kong 香港,HK & S Hotels,大酒店,Mid Cap
2010-03-08,121,Add 加入,103.0,257.0,Hong Kong 香港,China EB Int'l,中國光大國際,Mid Cap
2010-03-08,121,Add 加入,103.0,119.0,Hong Kong 香港,Poly HK Inv,保利香港,Mid Cap
2010-03-08,121,Add 加入,103.0,123.0,Hong Kong 香港,Yuexiu Property,越秀地產,Mid Cap
2010-03-08,121,Add 加入,103.0,135.0,Hong Kong 香港,Kunlun Energy,昆侖能源,Mid Cap
